Elem	xi[0]	xi[1]	xi[2]	Y[0]	Y[1]	Y[2]	y[0]	y[1]	y[2]	Index
1	0.0	0.0	0.0	0.078169917	2.172949289	-0.566470828	0.139565422127	1.44194423393	-0.329233205672	1
1	0.0	0.25	0.0	-0.505792682294	2.00887052402	-0.602439592098	-0.372970639615	1.31277780499	-0.425666346211	2
1	0.0	0.5	0.0	-1.08003466385	2.05060336412	-0.680421937674	-0.923414139778	1.27524035688	-0.553285004775	3
1	0.0	0.75	0.0	-1.60417183423	2.11958025415	-0.753935780163	-1.48671421452	1.26165526144	-0.67587525385	4
1	0.0	1.0	0.0	-2.03782	2.037233639	-0.776499035	-2.03782	1.20434589052	-0.757223165921	5
1	0.25	0.0	0.0	0.0795602355902	2.05214197414	-0.753414330313	0.154291818516	1.38691710645	-0.669292902712	6
1	0.25	0.25	0.0	-0.48829235428	1.8611113359	-0.773537776834	-0.349192955885	1.23082960706	-0.76753144266	7
1	0.25	0.5	0.0	-1.0623746776	1.81976594547	-0.842286596353	-0.906197085864	1.14112905276	-0.921298533014	8
1	0.25	0.75	0.0	-1.59402411193	1.80738409945	-0.900713690861	-1.480174227	1.08136057586	-1.0605521936	9
1	0.25	1.0	0.0	-2.03457803487	1.70324409446	-0.889871962349	-2.03457803487	1.01506930862	-1.11525044425	10
1	0.5	0.0	0.0	0.0783636906301	1.86071644597	-0.98316128428	0.171263088128	1.27078243644	-1.10851029418	11
1	0.5	0.25	0.0	-0.474170384928	1.65333290852	-0.980702916871	-0.330839375971	1.09053979361	-1.1923422595	12
1	0.5	0.5	0.0	-1.05670262096	1.5473826786	-1.0209573158	-0.908283644404	0.958679403471	-1.32886832589	13
1	0.5	0.75	0.0	-1.60135807954	1.46251957028	-1.05982390469	-1.49883577429	0.851461932587	-1.45326483248	14
1	0.5	1.0	0.0	-2.04026182274	1.3183973976	-1.05320210719	-2.04026182274	0.745148047516	-1.50070811843	15
