Elem	xi[0]	xi[1]	xi[2]	Y[0]	Y[1]	Y[2]	y[0]	y[1]	y[2]	Index
1	0.0	0.0	0.0	-0.021230027	2.783384937	-0.497200458	0.0108015729868	2.79281205086	-0.164290457275	1
1	0.0	0.25	0.0	-0.532116240092	2.92145247273	-0.43384988749	-0.54460725514	2.84353462763	-0.167124716473	2
1	0.0	0.5	0.0	-1.08876342883	3.07670653575	-0.392306601493	-1.10599274636	2.92627745629	-0.129672925492	3
1	0.0	0.75	0.0	-1.66327642915	3.23002637939	-0.362264303499	-1.6686214904	3.02347362792	-0.0766325972371	4
1	0.0	1.0	0.0	-2.227760077	3.362291257	-0.333416697	-2.227760077	3.11755623358	-0.0327012446098	5
1	0.25	0.0	0.0	0.00557428406247	2.86693564789	-0.744356533375	0.000866034203752	2.87099902469	-0.493015085615	6
1	0.25	0.25	0.0	-0.520720596361	2.95966105904	-0.665803292353	-0.556283781986	2.87179126859	-0.471063067834	7
1	0.25	0.5	0.0	-1.08943837777	3.04380630651	-0.593812738073	-1.10668062559	2.8959827863	-0.380996664407	8
1	0.25	0.75	0.0	-1.66959489231	3.1321419821	-0.517849771458	-1.66107214088	2.9354813699	-0.279862045933	9
1	0.25	1.0	0.0	-2.23020597213	3.23743867761	-0.427379293434	-2.23020597213	2.98219481152	-0.224705383006	10
1	0.5	0.0	0.0	0.0134645942407	2.89184008148	-1.06014635178	0.0209025830359	2.90974725845	-0.89503166819	11
1	0.5	0.25	0.0	-0.530213997136	2.94535453844	-0.954576790159	-0.557465769295	2.86491698482	-0.831859895994	12
1	0.5	0.5	0.0	-1.10603324442	2.98249890384	-0.845188134794	-1.12032702898	2.84258565353	-0.699169456674	13
1	0.5	0.75	0.0	-1.68836722345	3.01710695476	-0.715631151541	-1.68069663093	2.83240641057	-0.54313959245	14
1	0.5	1.0	0.0	-2.25159001008	3.06301246829	-0.549556606257	-2.25159001008	2.82403240195	-0.409949545541	15
1	0.75	0.0	0.0	0.00310357329864	2.86383055059	-1.3721666843	0.0446640412254	2.89890483683	-1.28921435131	16
1	0.75	0.25	0.0	-0.551228619467	2.88641723128	-1.23210396208	-0.557971838811	2.81742419973	-1.17878079677	17
1	0.75	0.5	0.0	-1.12984616196	2.89806460133	-1.08600478819	-1.14386013743	2.76203427264	-1.0098443182	18
1	0.75	0.75	0.0	-1.71382387665	2.89710186901	-0.908848571327	-1.71771150352	2.71942679587	-0.801752067974	19
1	0.75	1.0	0.0	-2.28423658599	2.88185824257	-0.675614720201	-2.28423658599	2.67629350976	-0.573851198475	20
1	1.0	0.0	0.0	-0.024846109	2.788639368	-1.608014302	0.0459032305143	2.8283198445	-1.5944372813	21
1	1.0	0.25	0.0	-0.574396640406	2.79073345788	-1.43031838929	-0.567620612278	2.72382533675	-1.44109136599	22
1	1.0	0.5	0.0	-1.15217526358	2.79578367259	-1.25583469479	-1.17420813184	2.65027685826	-1.23867426489	23
1	1.0	0.75	0.0	-1.74019530596	2.7843072965	-1.0507421584	-1.7623333016	2.60172057171	-0.990986303691	24
1	1.0	1.0	0.0	-2.320470095	2.736821614	-0.78121972	-2.320470095	2.57220263981	-0.701827808071	25
2	0.0	0.0	0.0	-0.024846109	2.788639368	-1.608014302	0.0459032305143	2.8283198445	-1.5944372813	26
2	0.0	0.25	0.0	-0.574396640406	2.79073345788	-1.43031838929	-0.567620612278	2.72382533675	-1.44109136599	27
2	0.0	0.5	0.0	-1.15217526358	2.79578367259	-1.25583469479	-1.17420813184	2.65027685826	-1.23867426489	28
2	0.0	0.75	0.0	-1.74019530596	2.7843072965	-1.0507421584	-1.7623333016	2.60172057171	-0.990986303691	29
2	0.0	1.0	0.0	-2.320470095	2.736821614	-0.78121972	-2.320470095	2.57220263981	-0.701827808071	30
2	0.25	0.0	0.0	-0.0559838126898	2.61518854164	-1.79760507561	0.0347998622145	2.65303962266	-1.8819592995	31
2	0.25	0.25	0.0	-0.603299079169	2.62551315122	-1.61006677801	-0.587949458095	2.55726800077	-1.7081080172	32
2	0.25	0.5	0.0	-1.18117506629	2.64209953432	-1.40690817915	-1.21126190524	2.48909333384	-1.46551094357	33
2	0.25	0.75	0.0	-1.77730278552	2.64103938488	-1.16979049972	-1.81508674629	2.46362611347	-1.16899229021	34
2	0.25	1.0	0.0	-2.37937324828	2.59842439678	-0.88037496041	-2.37937324828	2.49597683126	-0.833376268704	35
2	0.5	0.0	0.0	-0.0756077231453	2.3470580536	-1.98614317747	0.0345025703487	2.38726556704	-2.20755167895	36
2	0.5	0.25	0.0	-0.639305964224	2.39605339044	-1.82383234934	-0.611329006355	2.33134365377	-2.03504821646	37
2	0.5	0.5	0.0	-1.22317404596	2.43751524484	-1.58971670667	-1.25395785277	2.29196667331	-1.75140771416	38
2	0.5	0.75	0.0	-1.83085859522	2.45565994121	-1.30535482907	-1.87748368993	2.30707530189	-1.39362353628	39
2	0.5	1.0	0.0	-2.4660062389	2.43470380396	-0.992305296121	-2.4660062389	2.41461021574	-0.998689047055	40
2	0.75	0.0	0.0	-0.0900011622781	2.05234592175	-2.15932592634	0.0344154962706	2.08854401557	-2.51419334029	41
2	0.75	0.25	0.0	-0.673675342777	2.14619140764	-2.0168925089	-0.636326780202	2.0796287314	-2.33770789944	42
2	0.75	0.5	0.0	-1.26933042419	2.22086638658	-1.75929039596	-1.30134763392	2.0833021945	-2.02038119237	43
