Elem	xi[0]	xi[1]	xi[2]	Y[0]	Y[1]	Y[2]	y[0]	y[1]	y[2]	Index
1	0.0	0.0	0.0	0.447153102	0.168609643	-0.113202237	0.589232224501	0.74653835212	-0.396144733065	1
1	0.0	0.25	0.0	-0.329787260597	0.156655861805	-0.146206625186	-0.218177544119	0.780191238556	-0.370859948516	2
1	0.0	0.5	0.0	-1.11489743847	0.107806976922	-0.194493235104	-1.04708573118	0.797481237246	-0.328079315492	3
1	0.0	0.75	0.0	-1.89187559886	0.0607145708277	-0.262126242219	-1.86624797378	0.809734633258	-0.300296136868	4
1	0.0	1.0	0.0	-2.644419909	0.054030226	-0.353169822	-2.644419909	0.828277711658	-0.320003715522	5
1	0.25	0.0	0.0	0.396689271668	0.290669502508	-0.357417052888	0.531763138124	0.797337346943	-0.705465541228	6
1	0.25	0.25	0.0	-0.36295898546	0.288927384057	-0.388508174374	-0.248449049929	0.832909726331	-0.684379621124	7
1	0.25	0.5	0.0	-1.13004274611	0.277105033078	-0.416200136815	-1.05254140497	0.859855593792	-0.643514577388	8
1	0.25	0.75	0.0	-1.88431754581	0.277744085099	-0.46036553074	-1.84880700303	0.88077834755	-0.618014021299	9
1	0.25	1.0	0.0	-2.60553892011	0.313386175644	-0.540876946675	-2.60553892011	0.898281385834	-0.643021564137	10
1	0.5	0.0	0.0	0.312157100881	0.462616805188	-0.613340867864	0.445413997882	0.886418753112	-1.05628898999	11
1	0.5	0.25	0.0	-0.387072177994	0.485099370097	-0.633571354796	-0.27898026839	0.922086598041	-1.04496513113	12
1	0.5	0.5	0.0	-1.11564816509	0.512698385614	-0.636620674073	-1.04133282809	0.954947935923	-1.01269796677	13
1	0.5	0.75	0.0	-1.84294060935	0.544447429932	-0.642376784787	-1.80624528922	0.978894596325	-0.980915466892	14
1	0.5	1.0	0.0	-2.53831925975	0.57938008124	-0.670727646029	-2.53831925975	0.987818408812	-0.971045601435	15
1	0.75	0.0	0.0	0.223283132154	0.620404250774	-0.865359448658	0.356979691112	0.957553225463	-1.40831785842	16
