Elem	xi[0]	xi[1]	xi[2]	Y[0]	Y[1]	Y[2]	y[0]	y[1]	y[2]	Index
1	0.0	0.0	0.0	0.126057866	1.912086343	-0.591083372	0.270490150925	1.61057703149	-0.0448186294594	1
1	0.0	0.25	0.0	-0.419804864485	2.10869098381	-0.634559361427	-0.306453912831	1.68185619831	-0.0262112543284	2
1	0.0	0.5	0.0	-0.970478513362	2.33926215114	-0.701533527468	-0.886496760761	1.78940367069	-0.00559722819424	3
1	0.0	0.75	0.0	-1.50576845181	2.5546018894	-0.764585300524	-1.45703870333	1.89656552922	0.0310933987645	4
1	0.0	1.0	0.0	-2.005480051	2.705512243	-0.796294111	-2.005480051	1.9666878545	0.0979305763693	5
1	0.25	0.0	0.0	0.179865338417	1.86203097766	-0.836521128149	0.30977396434	1.59191772696	-0.40255683798	6
1	0.25	0.25	0.0	-0.372409697729	2.07810643399	-0.882452334762	-0.263833775022	1.66676850292	-0.395284690186	7
1	0.25	0.5	0.0	-0.933584196172	2.35615242854	-0.945772430486	-0.853179286135	1.7977445058	-0.380989696329	8
1	0.25	0.75	0.0	-1.4796111967	2.62181873121	-1.00738663881	-1.43510259787	1.93996884821	-0.348712865094	9
1	0.25	1.0	0.0	-1.98644373911	2.80075511189	-1.04820018321	-1.98644373911	2.0485646428	-0.287495205165	10
1	0.5	0.0	0.0	0.242200698184	1.72694330858	-1.14391420796	0.38921347926	1.52474195158	-0.834362910353	11
1	0.5	0.25	0.0	-0.314346155784	1.96102741693	-1.19900782523	-0.192368933664	1.59662609178	-0.859754260298	12
1	0.5	0.5	0.0	-0.887756787071	2.26002022244	-1.2694337101	-0.79629131592	1.72654239196	-0.861097519669	13
1	0.5	0.75	0.0	-1.44742681571	2.54183675468	-1.34280665667	-1.39545263583	1.87787358008	-0.837206929567	14
1	0.5	1.0	0.0	-1.96275186173	2.72439204318	-1.40674145903	-1.96275186173	2.01400238409	-0.786896731092	15
1	0.75	0.0	0.0	0.283729682359	1.57432900821	-1.47058980929	0.462573324414	1.43910145425	-1.26109241876	16
1	0.75	0.25	0.0	-0.274371649151	1.81142460364	-1.52417995233	-0.134660145876	1.49740538855	-1.31635447875	17
1	0.75	0.5	0.0	-0.850008363519	2.10584968816	-1.58751357195	-0.746804063363	1.61050518092	-1.3271592486	18
1	0.75	0.75	0.0	-1.41433511478	2.37601158306	-1.66286413781	-1.35452925731	1.75097427125	-1.30815096082	19
1	0.75	1.0	0.0	-1.93850655699	2.54031760963	-1.75250511959	-1.93850655699	1.89138609942	-1.27397384797	20
1	1.0	0.0	0.0	0.275118028	1.471693749	-1.77387513	0.483618128532	1.36504798383	-1.6036009354	21
1	1.0	0.25	0.0	-0.281243588327	1.68326866514	-1.79792283555	-0.13330816878	1.39508281687	-1.66181985965	22
1	1.0	0.5	0.0	-0.837351002975	1.94862498102	-1.81500822167	-0.735688741712	1.4843407244	-1.6604134335	23
1	1.0	0.75	0.0	-1.38545589989	2.18569883964	-1.85957786596	-1.32877290241	1.59996546814	-1.63530712504	24
1	1.0	1.0	0.0	-1.917809963	2.312426384	-1.966078346	-1.917809963	1.70910080981	-1.62242640235	25
2	0.0	0.0	0.0	0.275118028	1.471693749	-1.77387513	0.483618128532	1.36504798383	-1.6036009354	26
2	0.0	0.25	0.0	-0.281243588327	1.68326866514	-1.79792283555	-0.13330816878	1.39508281687	-1.66181985965	27
2	0.0	0.5	0.0	-0.837351002975	1.94862498102	-1.81500822167	-0.735688741712	1.4843407244	-1.6604134335	28
2	0.0	0.75	0.0	-1.38545589989	2.18569883964	-1.85957786596	-1.32877290241	1.59996546814	-1.63530712504	29
